entry_id,surname,forename,destinations,stage_index,occupation_raw,age,hisco_code,hisclass,hiscam,tr_category,code_method,code_review,tr_absolute,tr_relative,code_tier
339,HOLCROFT,Thomas,Art+Media,11,set up printing business with brother-in-law (1803),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
344,HOLYOAKE,London,Art+Media,1,Went to learn father’s trade of whitesmith at age of 9,,,,,,,,,,
344,HOLYOAKE,London,Art+Media,2,"left foundry in 1839 and made a living by schoolteaching, public speaking, secretarial work and journalism",,,,,,,,,,
344,HOLYOAKE,London,Art+Media,3,began a printing business with his brother (1851) which became a publishing house (1853) before closing in 1862,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
348,HORNE,Eric,Media,1,Worked as assistant to father for short period (half-time),,,,,,,,,,
348,HORNE,Eric,Media,2,"assistant groom and gardener, and then an indoor servant, beginning 57 years in service, interrupted in early stages by brief period as a railway porter. Employed in all grades of servants’ work, from footboy to valet, butler and house steward",,,,,,,,,,
350,HORNER,Arthur,Media,1,First job (at age 8) was as lather-boy in a barber’s shop,,,,,,,,,,
350,HORNER,Arthur,Media,2,delivery-boy for a grocer,,41020,3,81.33,,generic,yes,Bewahrende,Etablierte,trajectoire
350,HORNER,Arthur,Media,3,office-boy at the railway,,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
350,HORNER,Arthur,Media,4,collier,,,,,,,,,,
350,HORNER,Arthur,Media,5,checkweighman (from 1919),,,,,,,,,,
350,HORNER,Arthur,Media,6,elected president of South Wales Miners’ Federation (1936),,,,,,,,,,
350,HORNER,Arthur,Media,7,appointed National Coal Production Officer (1945),,,,,,,,,,
350,HORNER,Arthur,Media,8,general secretary of National Union of Mineworkers (1946-1959),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
353,HOWELL,George,Media,1,Ploughboy (c.1843-5),,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
353,HOWELL,George,Media,2,assisted father as mortar-boy and timekeeper (1845-7),,,,,,,,,,
353,HOWELL,George,Media,3,apprentice shoemaker (1847-51),,80110,7,52.83,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
353,HOWELL,George,Media,4,journeyman shoemaker (1851-3),,80110,7,52.83,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
353,HOWELL,George,Media,5,"bricklayer (1853-9), then deputy foreman (to 1865)",,95120,7,50,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
353,HOWELL,George,Media,6,paid secretary of the Reform League (1865-9),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
353,HOWELL,George,Media,7,"launched a private Liberal Registration and Election Agency (1869), but was unsuccessful",,,,,,,,,,
353,HOWELL,George,Media,8,paid secretary of the Representative Reform Association (1868-74),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
353,HOWELL,George,Media,9,paid secretary of the Plimsoll and Seaman’s Fund Committee (1873-5),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
353,HOWELL,George,Media,10,"sought financial independence by setting up Adelphi Permanent Building Society (1870-1), but was unsuccessful",,,,,,,,,,
353,HOWELL,George,Media,11,"turned to writing as source of income, contributing regularly to the Beehive",,,,,,,,,,
353,HOWELL,George,Media,12,London business agent for Manchester coal merchant (c.1882-5),,45230,11,51.9,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
353,HOWELL,George,Media,13,"MP for N. E. Bethnal Green (1885-95), supporting himself in these years by journalism",,20110,1,93.36,Etablierte,synonym,,Etablierte,Etablierte,statut
353,HOWELL,George,Media,14,engaged to edit the Imperial White Books (1886-8),,,,,,,,,,
353,HOWELL,George,Media,15,withdrew from political life in 1895 and devoted his time to writing,,,,,,,,,,
362,HUNT,T.J.,Media,1,Machine-ruler at paper mill (1865-71),,,,,,,,,,
362,HUNT,T.J.,Media,2,"worked in same trade in various shops in London before setting up on own account, in 1878, as a printer and wholesale manufacturing stationer",,,,,,,,,,
366,HUTTON,William,Art+Media,1,Started work in a silk mill (1730-7),,,,,,,,,,
366,HUTTON,William,Art+Media,2,apprenticed to uncle as a stocking-maker (1738-44),,,,,,,,,,
366,HUTTON,William,Art+Media,3,journeyman stockinger,,,,,,,,,,
366,HUTTON,William,Art+Media,4,"taught himself bookbinding, and set himself up as a binder",,,,,,,,,,
366,HUTTON,William,Art+Media,5,"became successful in business, running a paper warehouse",,,,,,,,,,
366,HUTTON,William,Art+Media,6,invested money in business ventures and land and property purchases,,,,,,,,,,
367,INCE,Thomas,Media,1,Placed in service with a collier and with a yeoman farmer,,,,,,,,,,
367,INCE,Thomas,Media,2,made ‘occasional ramblings’ through the neighbourhood of his birth (1865-75),,,,,,,,,,
367,INCE,Thomas,Media,3,"herbalist (c.1880s-).
|
Poet and contributor to the Blackburn press",,15120,2,79.8,Bewahrende,synonym,,Bewahrende,(indéterminé),statut
368,INMAN,Philip,Media,1,Part-time assistant at chemist’s,9,,,,,,,,,
368,INMAN,Philip,Media,2,newspaper boy,,45240,11,56.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
368,INMAN,Philip,Media,3,errand-boy (1904-6),,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
368,INMAN,Philip,Media,4,apprenticed to a chemist when aged about 14,,,,,,,,,,
368,INMAN,Philip,Media,5,travelling salesmanfor chemist,,,,,,,,,,
368,INMAN,Philip,Media,6,"enlisted (1914), but invalided out",,,,,,,,,,
368,INMAN,Philip,Media,7,"organising secretary, then chief officer, for the London Hospital Saturday Fund (1918-21)",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
368,INMAN,Philip,Media,8,"House Governor of Charing Cross Hospital (1921-36), then chairman (1936-)",,,,,,,,,,
368,INMAN,Philip,Media,9,chairman of British Broadcasting Corporation,,,,,,,,,,
368,INMAN,Philip,Media,10,chairman of the Central Board of Finance for the Church Assembly,,,,,,,,,,
368,INMAN,Philip,Media,11,chairman of the Hotels Executive of British Transport,,,,,,,,,,
370,IRELAND,James,Media,1,"Apprenticed to an uncle, an ironmonger (1 year)",,,,,,,,,,
370,IRELAND,James,Media,2,apprentice draper (4 years),,41020,3,81.33,Bewahrende,synonym,yes,Bewahrende,(indéterminé),statut
370,IRELAND,James,Media,3,journeyman and master draper,,41020,3,81.33,,generic,yes,Bewahrende,(indéterminé),trajectoire
371,IRESON,Alfred,Media,1,"First employment was crow-scaring, then employed in printing and bookbinding, in an iron foundry, in osier-peeling, and as a butcher’s boy, carpenter and servant between ages 10 and 14. Then was apprenticed (unofficially?) to learn stonemason’s trade, in which he remained until called to the Gospel (1871-82). Worked as London City Missionary (1882-1927)",,,,,,,,,,
374,JACKSON,Thomas Alfred,Media,1,Reading-boy at large printing works,13,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
374,JACKSON,Thomas Alfred,Media,2,apprentice compositor (1893-1900),,92120,7,61.68,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
374,JACKSON,Thomas Alfred,Media,3,after apprenticeship was unable to find employment as had been branded by employers as a socialist agitator,,,,,,,,,,
374,JACKSON,Thomas Alfred,Media,4,paid lecturer for Independent Labour Party (1909-11),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
374,JACKSON,Thomas Alfred,Media,5,lecturer for National Secular Society (1911-14),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
374,JACKSON,Thomas Alfred,Media,6,storekeeper at small engineering works (1914-19),,,,,,,,,,
374,JACKSON,Thomas Alfred,Media,7,lecturer for N.E. district of National Council of Labour Colleges (1919-21),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
374,JACKSON,Thomas Alfred,Media,8,"employed by Communist Party, first as editor or sub-editor of party journals, then as agitator/propagandist, and subsequently as journalist for the Sunday Worker (1921-9)",,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Etablierte,statut
374,JACKSON,Thomas Alfred,Media,9,"turned his attention to writing and local lecturing from 1929, contributing regularly to the Daily Worker",,,,,,,,,,
374,JACKSON,Thomas Alfred,Media,10,district lecturer for the Communist Party (1944-9),,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Etablierte,statut
395,JONES,Jack,Art+Media,1,"Began as a pit-face worker at age 12, and worked on and off as a miner for 26 years",,,,,,,,,,
395,JONES,Jack,Art+Media,2,also variously employed as a forester,,,,,,,,,,
395,JONES,Jack,Art+Media,3,navvy,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
395,JONES,Jack,Art+Media,4,soldier,,,,,,,,,,
395,JONES,Jack,Art+Media,5,book salesman,,43220,4,73.55,Anwaerter,synonym,,Anwaerter,Anwaerter,statut
395,JONES,Jack,Art+Media,6,cinema manager,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
395,JONES,Jack,Art+Media,7,"hod carrier, as well as suffering from periodic bouts of unemployment. Entered the literary field as a freelance journalist and worked as an author and playwright from 1934",,,,,,,,,,
407,KEATING,Joseph,Art+Media,1,Door-boy at local colliery,12,,,,,,,,,
407,KEATING,Joseph,Art+Media,2,hammer-boy (’Oliver-boy’) in colliery blacksmith’s shop,13,,,,,,,,,
407,KEATING,Joseph,Art+Media,3,collier-boy,14,,,,,,,,,
407,KEATING,Joseph,Art+Media,4,stoker,,,,,,,,,,
407,KEATING,Joseph,Art+Media,5,pit labourer (’the hardest and worst paid job’),,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
407,KEATING,Joseph,Art+Media,6,haulier,,,,,,,,,,
407,KEATING,Joseph,Art+Media,7,fitter’s labourer,,84100,7,66.2,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
407,KEATING,Joseph,Art+Media,8,engine cleaner,,,,,,,,,,
407,KEATING,Joseph,Art+Media,9,gardener,,62740,12,53.25,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
407,KEATING,Joseph,Art+Media,10,gasometer painter,,16130,4,84.2,Etablierte,synonym,,Etablierte,Etablierte,statut
407,KEATING,Joseph,Art+Media,11,hawker of trinkets and domestic wares,19,,,,,,,,,
407,KEATING,Joseph,Art+Media,12,violinist in music hall orchestra,,,,,,,,,,
407,KEATING,Joseph,Art+Media,13,postman/telegram clerk,,39310,5,69.59,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
407,KEATING,Joseph,Art+Media,14,junior reporter,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
407,KEATING,Joseph,Art+Media,15,shorthand clerk,,39310,5,69.59,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
407,KEATING,Joseph,Art+Media,16,rent-collector,,,,,,,,,,
407,KEATING,Joseph,Art+Media,17,novelist and dramatist,,15120,2,79.8,Enttaeuschte,synonym,,Anwaerter,Anwaerter,statut
407,KEATING,Joseph,Art+Media,18,private secretary to an accountant,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
407,KEATING,Joseph,Art+Media,19,city clerk,,39310,5,69.59,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
408,KELLY,Henry Warren,Media,1,Newspaper-seller,,,,,,,,,,
408,KELLY,Henry Warren,Media,2,odd-jobs,,,,,,,,,,
408,KELLY,Henry Warren,Media,3,cook and rope-boy on fishing smacks,9,,,,,,,,,
408,KELLY,Henry Warren,Media,4,cabin-boy,,,,,,,,,,
408,KELLY,Henry Warren,Media,5,merchant seaman,,98140,11,52.91,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
408,KELLY,Henry Warren,Media,6,ran a tea business,,,,,,,,,,
408,KELLY,Henry Warren,Media,7,employed by the Dominion and the Evening Post,,,,,,,,,,
408,KELLY,Henry Warren,Media,8,in business as a newsagent,,,,,,,,,,
411,KENNEY,Rowland,Media,1,"Worked for short periods in a wide variety of occupations before turning to journalism, including assisting father in his newly-formed business venture of hawking ‘washing-liquor’ from a pony and cart",9,,,,,,,,,
411,KENNEY,Rowland,Media,2,newspaper boy (1893),,45240,11,56.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
411,KENNEY,Rowland,Media,3,"half-time learner in a cotton mill, and full-time from age 14",11,,,,,,,,,
411,KENNEY,Rowland,Media,4,chain-horse lad for the London and North Western Railway,15,,,,,,,,,
411,KENNEY,Rowland,Media,5,casual labourer,17,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
411,KENNEY,Rowland,Media,6,navvy,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
411,KENNEY,Rowland,Media,7,tramp,,,,,,,,,,
411,KENNEY,Rowland,Media,8,agricultural labourer,,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
411,KENNEY,Rowland,Media,9,cobbler,,80110,7,52.83,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
411,KENNEY,Rowland,Media,10,carter,,,,,,,,,,
411,KENNEY,Rowland,Media,11,builder’s labourer,,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
411,KENNEY,Rowland,Media,12,capstan man,,,,,,,,,,
411,KENNEY,Rowland,Media,13,commercial traveller (1903/4),,43220,4,73.55,Anwaerter,synonym,,Anwaerter,Anwaerter,statut
411,KENNEY,Rowland,Media,14,manager of branch of Abel Heywood & Sons (publishers and stationers) in Preston (1906). Arrived in London in 1908/9 and was employed by the Independent Labour Party as manager of the Publications Department,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
411,KENNEY,Rowland,Media,15,publisher of Vanity Fair,,41020,3,81.33,Enttaeuschte,synonym,yes,Enttaeuschte,Etablierte,statut
411,KENNEY,Rowland,Media,16,"Labour editor, then editor, of Daily Herald",,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Etablierte,statut
411,KENNEY,Rowland,Media,17,writer for the New Statesman and Reynolds Newspaper,,15120,2,79.8,Bewahrende,synonym,,Bewahrende,Etablierte,statut
411,KENNEY,Rowland,Media,18,"accepted post (in 1920) in the Political Intelligence Department of the Foreign Office, being employed in that service in various capacities thereafter",,,,,,,,,,
417,KITZ,Frank [pseud. of Francis PLATT,Media,1,"Supported self from very early age by taking jobs as an errand-boy, porter and messenger",,,,,,,,,,
417,KITZ,Frank [pseud. of Francis PLATT,Media,2,was articled to a garment-dyer but soon left this employment to go ‘on the tramp’,,,,,,,,,,
417,KITZ,Frank [pseud. of Francis PLATT,Media,3,later employed as a dyer,,,,,,,,,,
417,KITZ,Frank [pseud. of Francis PLATT,Media,4,Socialist propagandist,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
417,KITZ,Frank [pseud. of Francis PLATT,Media,5,joint-editor of Commonwealth,,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Enttaeuschte,statut
422,LANSBURY,George,Art+Media,1,Office-boy,11,37040,9,55.72,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
422,LANSBURY,George,Art+Media,2,"worked again for short time as office-boy before undertaking various jobs, including labouring in charcoal factory",14,,,,,,,,,
422,LANSBURY,George,Art+Media,3,wholesale grocer (1 year),,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
422,LANSBURY,George,Art+Media,4,"coal-heaver, in partnership with brother (to 1883)",,,,,,,,,,
422,LANSBURY,George,Art+Media,5,manager of coffee bar,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
422,LANSBURY,George,Art+Media,6,"while in Australia, worked as a stonebreaker, van-driver at a slaughterhouse and farm servant",,,,,,,,,,
422,LANSBURY,George,Art+Media,7,"employed in father-in-law’s sawmill and veneer works in Whitechapel, eventually inheriting the business (1895-1914)",,,,,,,,,,
422,LANSBURY,George,Art+Media,8,"from 1914 devoted time and effort to the Daily Herald, of which he was the editor, and Lansbury’s Labour Weekly (1925-7). Elected as Labour MP for Bow and Bronley in 1910, but resigned to fight (unsuccessfully) as an independent on the issue of votes for women",,,,,,,,,,
422,LANSBURY,George,Art+Media,9,re-elected in 1922 and served until 1940,,,,,,,,,,
425,LAX,William Henry,Media,1,Half-time errand-boy at printing works (1879-1881),,,,,,,,,,
425,LAX,William Henry,Media,2,apprentice printer (1881-89),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
425,LAX,William Henry,Media,3,journeyman printer (1889-90),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
425,LAX,William Henry,Media,4,lay agent for East Anglia (1890-2),,45230,11,51.9,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
425,LAX,William Henry,Media,5,probationer for the Methodist ministry (1895),,,,,,,,,,
425,LAX,William Henry,Media,6,Halifax and Bradford District missionary (1896-7),,,,,,,,,,
425,LAX,William Henry,Media,7,"West London missionary (1897-1902), transferring to the East End in 1902",,14130,4,67.76,Bewahrende,synonym,,Anwaerter,Etablierte,statut
428,LEATHERLAND,John A.,Art+Media,1,"Sent to learn shoemaking craft (1824), but trade was bad so was ‘placed in the loom’ under stepfather (till 1829), then apprenticed to a ribbon-weaver (to 1834)",,,,,,,,,,
428,LEATHERLAND,John A.,Art+Media,2,"stayed with master for a further 3 years, then became a velvet-weaver (c.1837-1846/7)",,,,,,,,,,
428,LEATHERLAND,John A.,Art+Media,3,manufactured and hawked plain and fancy vests until accident and illness rendered him incapable of manual labour (1847-50),,,,,,,,,,
428,LEATHERLAND,John A.,Art+Media,4,reporter for Northampton Herald and other local newspapers (1849-),,15915,2,86.98,Etablierte,synonym,,Etablierte,(indéterminé),statut
430,LENO,John Bedford,Art+Media,1,Cow-minder (1836),,,,,,,,,,
430,LENO,John Bedford,Art+Media,2,servant,,54010,9,41.43,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
430,LENO,John Bedford,Art+Media,3,firework-maker,,,,,,,,,,
430,LENO,John Bedford,Art+Media,4,rope-spinner,,75220,9,48.38,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
430,LENO,John Bedford,Art+Media,5,rural postboy,,,,,,,,,,
430,LENO,John Bedford,Art+Media,6,apprenticed in a printing office at age 14,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Anwaerter,statut
430,LENO,John Bedford,Art+Media,7,journeyman printer,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Bewahrende,statut
430,LENO,John Bedford,Art+Media,8,editor and proprietor of various newspapers,,15920,2,82.12,Anwaerter,synonym,,Anwaerter,Etablierte,statut
430,LENO,John Bedford,Art+Media,9,co-operative printer,,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
430,LENO,John Bedford,Art+Media,10,publisher,,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
430,LENO,John Bedford,Art+Media,11,election agent (1868),,45230,11,51.9,,generic,yes,Enttaeuschte,Enttaeuschte,trajectoire
430,LENO,John Bedford,Art+Media,12,writer,,15120,2,79.8,Bewahrende,synonym,,Anwaerter,Etablierte,statut
431,LESSNER,Frederick,Media,1,Apprentice tailor in Germany,,79100,7,53.02,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
431,LESSNER,Frederick,Media,2,remaining in the tailoring trade for almost 70 years,,,,,,,,,,
445,LINTON,William James,Art+Media,1,Apprenticed to a wood-engraver in 1828,,,,,,,,,,
445,LINTON,William James,Art+Media,2,"entered into partnership with former employer in 1842, but was dissolved in following year owing to death of latter",,,,,,,,,,
445,LINTON,William James,Art+Media,3,established reputation as the best wood-engraver of the day,,,,,,,,,,
445,LINTON,William James,Art+Media,4,"entered into various editorial and publishing ventures, including the Odd-Fellow, the Spectator",,,,,,,,,,
445,LINTON,William James,Art+Media,5,the English Republic,,,,,,,,,,
445,LINTON,William James,Art+Media,6,the Leader,,,,,,,,,,
445,LINTON,William James,Art+Media,7,the Illuminated Magazine,,,,,,,,,,
445,LINTON,William James,Art+Media,8,Pen and Pencil,,,,,,,,,,
447,LIVESEY,Joseph,Art+Media,1,Started work at an early age winding weavers’ bobbins,,75430,9,50.74,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
447,LIVESEY,Joseph,Art+Media,2,"subsequently worked as a shuttle-maker, ‘twister-in’, ‘jobber’",,,,,,,,,,
447,LIVESEY,Joseph,Art+Media,3,weaver (for 7 years),,75430,9,50.74,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
447,LIVESEY,Joseph,Art+Media,4,"began to sell cheeses at the weekend (c.1815), eventually becoming a cheese wholesaler/cheesemonger and establishing a successful business",,,,,,,,,,
447,LIVESEY,Joseph,Art+Media,5,ran own printing establishment (1832-59),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Etablierte,statut
454,LOVETT,William,Media,1,Apprentice rope-maker (c.1814-21),,,,,,,,,,
454,LOVETT,William,Media,2,fisherman (one season),,,,,,,,,,
454,LOVETT,William,Media,3,carpenter’s mate (1821),,95410,7,53.84,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
454,LOVETT,William,Media,4,assistant to a cabinet-maker (from 1821),,,,,,,,,,
454,LOVETT,William,Media,5,cabinet-maker (to 1828),,,,,,,,,,
454,LOVETT,William,Media,6,opened a pastry and confectionery shop (1828),,,,,,,,,,
454,LOVETT,William,Media,7,storekeeper of London Co-operative Trading Association (from 1829),,,,,,,,,,
454,LOVETT,William,Media,8,ran a coffee-shop (1834-6),,,,,,,,,,
454,LOVETT,William,Media,9,arrested and imprisoned on charge of seditious libel (1839- 40),,,,,,,,,,
454,LOVETT,William,Media,10,opened small bookseller’s shop in 1840,,41020,3,81.33,Anwaerter,synonym,yes,Anwaerter,Etablierte,statut
454,LOVETT,William,Media,11,journalist,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
454,LOVETT,William,Media,12,"publisher of Howitt's Journal, schoolmaster",,41020,3,81.33,Enttaeuschte,synonym,yes,Enttaeuschte,Etablierte,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,1,"Was for many years a reporter on local weekly newspapers in Clydebank, Ebbw Vale, Cupar-Fife, Forfar and Montrose",,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,2,served in Royal Army Medical Corps (1914-20),,,,,,,,,,
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,3,editor of Montrose Review (1920-9),,15920,2,82.12,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,4,editor of Vox (1929-?),,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Bewahrende,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,5,reporter,,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,6,writer/poet,,15120,2,79.8,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,7,precision fitter,,84100,7,66.2,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,8,deck hand and first engineer in the merchant service,,,,,,,,,,
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,9,lecturer,,13000,2,82.44,Etablierte,synonym,yes,Etablierte,Anwaerter,statut
462,MacDIARMID,Hugh [pseud. of Christoper Murray GRIEVE,Art+Media,10,in receipt of a Civil List Pension,,,,,,,,,,
466,MacGILL,Patrick,Art+Media,1,Farm-boy (from age 10),,61220,8,50.88,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
466,MacGILL,Patrick,Art+Media,2,joined a gang of potato-pickers in Scotland in 1905,,,,,,,,,,
466,MacGILL,Patrick,Art+Media,3,"spent 7 years as a gang-labourer, tramp and railway navvy",,99910,11,57.34,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
466,MacGILL,Patrick,Art+Media,4,"entered journalism by having occasional articles published in various newspapers, with the life of the navvy as the usual theme",,,,,,,,,,
466,MacGILL,Patrick,Art+Media,5,full-time journalist (1909/10-),,15915,2,86.98,Etablierte,synonym,,Etablierte,Etablierte,statut
466,MacGILL,Patrick,Art+Media,6,became a successful and well-known professional novelist,,,,,,,,,,
467,M’GONAGALL,William,Art,1,Started work at an early age in a Dundee cotton mill (for 4 years),,,,,,,,,,
467,M’GONAGALL,William,Art,2,taught hand-loom weaving by father,,75430,9,50.74,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
467,M’GONAGALL,William,Art,3,was forced out of work by the introduction of machines and subsequently made a living from his dramatic and poetical recitals and from the sale of his poetry,,,,,,,,,,
472,M’KAEN,James,Media,1,"Apprentice shoemaker (bound to various masters for short periods), but did not remain bound for full period",,80110,7,52.83,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
472,M’KAEN,James,Media,2,worked as a shoemaker for several years before setting up on own account,,80110,7,52.83,Enttaeuschte,synonym,,Enttaeuschte,(indéterminé),statut
481,MANN,Tom,Media,1,Started work as a boy on the colliery farm,9,,,,,,,,,
481,MANN,Tom,Media,2,went down the mines at age 10 (to 1870),,,,,,,,,,
481,MANN,Tom,Media,3,printer’s devil (1870),,92110,7,67.59,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
481,MANN,Tom,Media,4,apprentice tool-maker (1870-6),,,,,,,,,,
481,MANN,Tom,Media,5,dock clerk (1876-80),,39310,5,69.59,,generic,yes,Bewahrende,Enttaeuschte,trajectoire
481,MANN,Tom,Media,6,turner/engineer,,84100,7,66.2,Enttaeuschte,synonym,,Enttaeuschte,Enttaeuschte,statut
481,MANN,Tom,Media,7,propagandist/lecturer/organiser for Social Democratic Federation (1887- 9),,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
481,MANN,Tom,Media,8,first president of the Dockers’ Union (1890-3),,,,,,,,,,
481,MANN,Tom,Media,9,appointed secretary of the Independent Labour Party in 1894,,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
481,MANN,Tom,Media,10,"co-founder and president of the International Federation of Ship, Dock and River Workers",,,,,,,,,,
481,MANN,Tom,Media,11,editor of the Industrial Syndicalist (1910-11),,15920,2,82.12,Bewahrende,synonym,,Bewahrende,Etablierte,statut
481,MANN,Tom,Media,12,spent many years abroad and travelling,,,,,,,,,,
481,MANN,Tom,Media,13,"general secretary of the Amalgamated Society of Engineers (later the Amalgamated Engineering Union), 1919-21",,21110,1,84.88,Etablierte,synonym,yes,Etablierte,Etablierte,statut
484,MARCROFT,William,Media,1,Began work at age 6 gathering dung from the turnpike road,,,,,,,,,,
484,MARCROFT,William,Media,2,at age 8 was employed in the cardroom and thirstle-room of cotton mill,,,,,,,,,,
484,MARCROFT,William,Media,3,assistant to cotton cloth fustian-cutter for a short time before returning to mill to work as a piecer (to age 16),,,,,,,,,,
484,MARCROFT,William,Media,4,apprentice machine-grinder (1838-43),,,,,,,,,,
484,MARCROFT,William,Media,5,"journeyman grinder, timekeeper and foreman in machine-making works (to 1861)",,,,,,,,,,
484,MARCROFT,William,Media,6,dentist (1861-),,,,,,,,,,
